OBJECTID,CNN,CNNTEXT,ST_NAME1,ST_TYPE1,ST_NAME2,ST_TYPE2,ST_NAME3,ST_TYPE3,ST_NAME4,ST_TYPE4,TOTEMP2,UNIVPROX,SIGNALIZED,PKGMETERS,MAXPCTSLPE,MODEL6_VOL,HH_PEDMODE,PCOL_04_09,PCOL_RATE,point
5972,23854000,23854000,07TH,ST,TOWNSEND,ST, , , , ,1684,0,1,0,2,1507200,731,2,2.6500001,POINT (-122.40165668068983 37.77181712563154)
2680,33751000,33751000,BAY SHORE BL,RAMP,JERROLD,AVE,HWY 101 N ON,RAMP,BAY SHORE,BLVD,36,0,0,0,1,774947,1637,0,0,POINT (-122.40356100996344 37.74776192143184)
2179,33115000,33115000,RANKIN,ST,JERROLD,AVE, , , , ,690,0,0,0,6,348202,1,0,0,POINT (-122.3950460626617 37.74193657984147)
6541,26247000,26247000,GLENBROOK,AVE,SAINT GERMAI,AVE, , , , ,2579,0,0,0,7,51800,617,0,0,POINT (-122.450289301918 37.75745823430042)
514,20304000,20304000,WILDE,AVE,GOETTINGEN,ST,ALPHA,ST, , ,1665,0,0,0,2,76546,1188,0,0,POINT (-122.40209082872376 37.7160605251157)
6303,27373000,27373000,LINCOLN,WAY,18TH,AVE, , , , ,1689,0,1,0,4,452691,2105,0,0,POINT (-122.47618663753086 37.765498441047654)
5902,26488000,26488000,ANZA,ST,PARKER,AVE, , , , ,6818,1,0,0,9,309501,1631,0,0,POINT (-122.45387663018691 37.780239048434076)
6518,24841000,24841000,VALLEJO,ST,MONTGOMERY,ST, , , , ,17243,0,0,1,19,55542,3763,0,0,POINT (-122.40405313120756 37.79917221776481)
1149,33513000,33513000,BUCKINGHAM,WAY,WINSTON,DR, , , , ,102,1,1,0,20,466616,208,1,4.28999996,POINT (-122.47869796989013 37.728210564472256)
1757,21827000,21827000,MISSION,ST,RICHLAND,AVE, , , , ,351,0,1,0,19,1865343,1758,1,1.07000005,POINT (-122.42446626337961 37.736061172276564)
2295,21962000,21962000,DIGBY,ST,ADDISON,ST, , , , ,1021,0,0,0,7,168616,1406,0,0,POINT (-122.43371064841052 37.74008092052144)
431,22697000,22697000,VICTORIA,ST,SHIELDS,ST, , , , ,657,0,0,0,24,87317,1414,0,0,POINT (-122.46534206055101 37.71791811102368)
5392,54211000,54211000,CANDLESTICK,WAY,DIAMOND COVE,TER, , , , ,835,0,0,0,0,423730,202,0,0,POINT (-122.39380310723016 37.71280716952916)
6188,24703000,24703000,SANSOME,ST,CLAY,ST, , , , ,8963,0,1,1,41,19609406,1942,2,0.2,POINT (-122.40148758057552 37.79483949848766)
4670,26581000,26581000,GREEN,ST,BUCHANAN,ST, , , , ,2200,0,0,0,6,168792,4014,2,23.70000076,POINT (-122.43201589961548 37.79657475329452)
7524,24195000,24195000,ALAMEDA,ST,HAMPSHIRE,ST, , , , ,6106,0,0,1,2,213540,75,0,0,POINT (-122.4087439329929 37.76829764107363)
2394,33296000,33296000,NEBRASKA,ST,POWHATTAN,AVE, , , , ,341,0,0,0,7,125975,1304,0,0,POINT (-122.41036534341198 37.74136175405631)
2907,22329000,22329000,QUARTZ,WAY,AMBER,DR, , , , ,358,0,0,0,21,132269,1090,0,0,POINT (-122.4453046707439 37.7456245143364)
1683,22804000,22804000,YERBA BUENA,AVE,SAINT ELMO,WAY,PLYMOUTH,AVE, , ,1564,0,0,0,8,182740,821,0,0,POINT (-122.45861372514624 37.732543203641356)
7339,26698000,26698000,FRANKLIN,ST,FILBERT,ST, , , , ,2159,0,1,0,8,1847624,4264,0,0,POINT (-122.42581353063278 37.79927567153375)
7258,22556000,22556000,JUNIPERO SER,BLVD,19TH,AVE, , , , ,374,0,1,0,17,1074159,1590,1,1.86000001,POINT (-122.47257245433255 37.71717386909832)
7659,20149000,20149000,UNDERWOOD,AVE,JENNINGS,ST, , , , ,475,0,0,0,4,299412,827,0,0,POINT (-122.38810994477743 37.72766640100089)
1701,21933000,21933000,CASTRO,ST,LAIDLEY,ST, , , , ,1247,0,0,0,4,106208,1406,0,0,POINT (-122.43245810206595 37.735006434459414)
1962,51882000,51882000,INGALLS,ST,INDIA,ST, , , , ,1329,0,0,0,6,229449,489,0,0,POINT (-122.37489359481684 37.73927500137891)
2559,20727000,20727000,TOLAND,ST,HUDSON,AVE, , , , ,235,0,0,0,13,325643,3,0,0,POINT (-122.39760899958364 37.74535035286558)
4280,33519000,33519000,LAKE MERCED,BLVD,SKYLINE,BLVD,ZOO,RD, , ,579,0,0,0,35,966875,521,0,0,POINT (-122.49905897647938 37.73157607068134)
5366,22466000,22466000,RICE,ST,DE LONG,ST, , , , ,541,0,0,0,6,242995,771,0,0,POINT (-122.45912595871006 37.709665941620905)
1106,20520000,20520000,MENDELL,ST,ARMSTRONG,AVE, , , , ,700,0,0,0,3,299346,760,0,0,POINT (-122.39587098508257 37.72828546633738)
3362,23959000,23959000,24TH,ST,FLORIDA,ST, , , , ,2844,0,0,1,3,1588768,2517,1,1.25999999,POINT (-122.41006640651189 37.75273902492751)
6446,25597000,25597000,LEAVENWORTH,ST,BEACH,ST, , , , ,2228,0,1,0,4,1043301,341,0,0,POINT (-122.41890804396162 37.80686303137953)
7750,51389000,51389000,BAKER,CT,BROOKS,ST, , , , ,1545,0,0,0,57,103405,308,0,0,POINT (-122.48091057665084 37.79055569010199)
2256,20227000,20227000,HUDSON,AVE,03RD,ST, , , , ,345,0,1,0,9,1311501,498,0,0,POINT (-122.3887545888857 37.740317263278456)
3875,51277000,51277000,LINCOLN,BLVD,GRAHAM,ST, , , , ,2892,0,0,0,5,286571,4,0,0,POINT (-122.45615644003782 37.801556424475955)
2278,21070000,21070000,PRENTISS,ST,EUGENIA,AVE, , , , ,675,0,0,0,13,120096,1571,0,0,POINT (-122.41206190152141 37.74022687830617)
2036,23245000,23245000,SLOAT,BLVD,EL MIRASOL,PL, , , , ,644,0,0,0,2,350425,735,0,0,POINT (-122.48593309309364 37.734246835440565)
4529,25930000,25930000,FELL,ST,BUCHANAN,ST, , , , ,1385,0,0,0,10,955791,3293,1,2.08999991,POINT (-122.42772404590232 37.775317310497734)
4088,26038000,26038000,FELL,ST,STEINER,ST, , , , ,700,0,1,0,15,1072012,4025,2,3.73000002,POINT (-122.4326486213778 37.77469266035416)
6898,24510000,24510000,HARRISON,ST,02ND,ST, , , , ,106016,0,1,1,6,6382167,1559,3,0.94,POINT (-122.39516062152394 37.784311012208924)
2152,23254000,23254000,30TH,AVE,WAWONA,ST, , , , ,591,0,0,0,4,317760,734,0,0,POINT (-122.48747374693426 37.736960009774585)
6793,27404000,27404000,27TH,AVE,LAWTON,ST, , , , ,507,0,0,1,7,332955,1502,0,0,POINT (-122.48530663093503 37.75758933631043)
3046,33048000,33048000,WISCONSIN,ST,BLAIR,TER, , , , ,941,0,0,0,3,132266,1528,0,0,POINT (-122.3983684990626 37.75134242122833)
5571,24262000,24262000,07TH,ST,FOLSOM,ST, , , , ,6457,0,0,0,8,5758102,1644,1,0.34999999,POINT (-122.40784206047447 37.77674610901845)
2588,21315000,21315000,HEYMAN,AVE,COLERIDGE,ST, , , , ,979,0,0,0,6,126492,2288,0,0,POINT (-122.42069262477045 37.742190924592066)
6118,51349000,51349000,BATTERY WAGN,RD,UPTON,AVE,STOREY,AVE,RALSTON,AVE,3,0,0,0,2,173794,21,0,0,POINT (-122.47316322051432 37.80323931381236)
6844,26430000,26430000,SHRADER,ST,HAIGHT,ST, , , , ,3598,0,0,0,16,1505074,2609,1,1.33000004,POINT (-122.45186572744167 37.769378663559564)
6427,25592000,25592000,TAYLOR,ST,NORTH POINT,ST, , , , ,1108,0,1,1,18,4872292,783,2,0.81999999,POINT (-122.41543157026433 37.806343429054884)
8030,24880000,24880000,FRANCISCO,ST,MONTGOMERY,ST, , , , ,11403,0,0,1,8,446177,1676,0,0,POINT (-122.40535724033018 37.805695943704)
6065,23751000,23751000,CAROLINA,ST,16TH,ST, , , , ,6366,0,0,0,1,378329,188,0,0,POINT (-122.40075504673754 37.76619048687769)
3261,26692000,26692000,VAN NESS,AVE,GREENWICH,ST, , , , ,2450,0,0,0,11,933509,4180,0,0,POINT (-122.42435866786936 37.80041502729378)
2720,22039000,22039000,KRONQUIST,CT,27TH,ST, , , , ,421,0,0,0,25,184459,1869,0,0,POINT (-122.43496689761564 37.74643467459831)
1222,20900000,20900000,FELTON,ST,SOMERSET,ST, , , , ,356,0,0,0,15,386298,1285,0,0,POINT (-122.40854851069281 37.729002897574674)
5663,27157000,27157000,10TH,AVE,LINCOLN,WAY, , , , ,977,0,1,0,4,420676,1598,0,0,POINT (-122.46751510608611 37.76587724622803)
826,21632000,21632000,ATHENS,ST,PERSIA,AVE, , , , ,1173,0,0,1,7,254933,1598,1,7.8499999,POINT (-122.42959915414002 37.72009031450171)
3611,51355000,51355000,UPTON,AVE,KINZEY,ST, , , , ,41,0,0,0,1,209458,29,0,0,POINT (-122.47399904054753 37.799654852005155)
6982,27285000,27285000,GEARY,BLVD,07TH,AVE, , , , ,496,0,1,0,7,6291089,2469,1,0.31999999,POINT (-122.4653528701185 37.78096549142064)
4847,27283000,27283000,09TH,AVE,ANZA,ST, , , , ,726,0,0,0,4,370539,2451,0,0,POINT (-122.46735401042521 37.77894579707956)
3894,26191000,26191000,MARS,ST,CORBETT,AVE, , , , ,1312,0,0,0,11,168334,2413,0,0,POINT (-122.44435039380451 37.760513965138564)
3970,24500000,24500000,01ST,ST,GUY,PL, , , , ,41171,0,0,1,4,945704,1230,0,0,POINT (-122.39392094195219 37.78685176698374)
7526,27182000,27182000,MARTIN LUTHE,DR,BOWLING GREE,DR, , , , ,1346,0,0,0,6,397093,1319,0,0,POINT (-122.4606768414311 37.767448810479536)
5490,27370000,27370000,JUDAH,ST,21ST,AVE, , , , ,1730,0,0,0,3,388439,2235,0,0,POINT (-122.47913615933467 37.76160591568076)
5720,32958000,32958000,DOUGLASS,ST,CORWIN,ST, , , , ,181,0,0,0,22,7903,1036,0,0,POINT (-122.43900291032183 37.75708980178928)
167,22554000,22554000,BROTHERHOOD,WAY,CHUMASERO,DR,THOMAS MORE,WAY, , ,342,0,1,0,17,723264,969,0,0,POINT (-122.47273720528081 37.712927374187544)
5008,51380000,51380000,WEDEMEYER,ST,NORTH 15TH,AVE, , , , ,128,0,0,0,20,182233,267,0,0,POINT (-122.47458148885882 37.78784249164437)
3495,24816000,24816000,UNION,ST,FRONT,ST, , , , ,23858,0,0,1,14,1710561,758,0,0,POINT (-122.40043642553599 37.80152490334308)
7134,32857000,32857000,GGP ACCESS R,0,JOHN F KENNE,DR, , , , ,434,0,0,1,31,406679,1336,0,0,POINT (-122.45496074722082 37.77113171020872)
4137,24315000,24315000,MISSION,ST,07TH,ST, , , , ,14138,0,1,1,2,8808732,3417,9,2.03999996,POINT (-122.41093657426327 37.779211685371926)
1486,22387000,22387000,MELROSE,AVE,MANGELS,AVE, , , , ,332,0,0,0,8,196755,1218,0,0,POINT (-122.45385559744048 37.732993495912716)
33,33438000,33438000,SICKLES,AVE,ALEMANY,BLVD, , , , ,626,0,0,0,5,332892,940,0,0,POINT (-122.45515782823868 37.71069666192468)
4938,22810000,22810000,HAZELWOOD,AVE,YERBA BUENA,AVE,CASITAS,AVE, , ,1558,0,0,0,13,150054,767,0,0,POINT (-122.45950454193287 37.73429057214755)
35,54207000,54207000,SEAL COVE,TER,CANDLESTICK,WAY, , , , ,927,0,0,0,0,424832,204,0,0,POINT (-122.39398029315916 37.71172880689722)
7223,27422000,27422000,25TH,AVE,IRVING,ST, , , , ,1534,0,0,0,3,1339174,1558,1,1.49000001,POINT (-122.48355355819821 37.76327862824199)
7706,20666000,20666000,NEWHALL,ST,NEWCOMB,AVE, , , , ,2034,0,0,0,22,287950,1157,0,0,POINT (-122.39164756771903 37.73628803948368)
4728,25914000,25914000,OCTAVIA,ST,FELL,ST, , , , ,1373,0,1,0,10,2000917,3851,2,2,POINT (-122.42432464957561 37.775753961693596)
1276,22643000,22643000,MONTECITO,AVE,EASTWOOD,DR, , , , ,677,1,0,0,6,500209,794,0,0,POINT (-122.45749139307668 37.72918555237358)
149,52039000,52039000,NIANTIC,AVE,SAN LUIS,AVE, , , , ,2955,0,0,0,12,136267,1254,0,0,POINT (-122.4682191894465 37.70893627993648)
4621,22720000,22720000,BYXBEE,ST,SARGENT,ST, , , , ,525,0,0,0,6,131368,1581,0,0,POINT (-122.46981802741942 37.71609349620801)
3083,25744000,25744000,24TH,ST,CASTRO,ST, , , , ,2756,0,0,0,4,1897662,2240,1,1.04999995,POINT (-122.43408951530556 37.751303732227576)
7098,27586000,27586000,05TH,AVE,CORNWALL,ST, , , , ,225,0,0,0,2,502591,2558,0,0,POINT (-122.4634831678385 37.78485581970903)
5424,54016000,54016000,WESTERN SHOR,LN,LOTTIE BENNE,LN, , , , ,3819,0,0,0,0,213383,3282,0,0,POINT (-122.42818226193225 37.78414579073368)
2573,20828000,20828000,RUTLEDGE,ST,BREWSTER,ST, , , , ,277,0,0,0,4,12829,1069,0,0,POINT (-122.40673737146761 37.745333322945)
5267,25380000,25380000,EDGARDO,PL,GRANT,AVE, , , , ,1817,0,0,1,22,191581,4195,0,0,POINT (-122.40807470738584 37.803084804171185)
5450,24795000,24795000,KEARNY,ST,BROADWAY,0, , , , ,12438,0,1,1,10,2591129,5896,1,0.76999998,POINT (-122.4054730703165 37.79801695698267)
1750,20742000,20742000,REVERE,AVE,SILVER,AVE, , , , ,662,0,0,0,4,212524,1076,0,0,POINT (-122.39855590217503 37.73643307657246)
2944,23534000,23534000,ILLINOIS,ST,CESAR CHAVEZ,ST, , , , ,2335,0,1,0,8,1086669,4,0,0,POINT (-122.38656829862951 37.75032504216414)
265,21552000,21552000,ACTON,ST,SICKLES,AVE,MISSION,ST, , ,842,0,1,0,6,857699,824,3,7,POINT (-122.45266472164454 37.70880633777152)
1551,23328000,23328000,BERKSHIRE,WAY,BROOKHAVEN,LN,COUNTRY CLUB,DR, , ,317,0,0,0,5,329347,452,0,0,POINT (-122.49712549096202 37.7315415686965)
1930,21216000,21216000,NEWMAN,ST,ANDOVER,ST, , , , ,1723,0,0,0,5,169710,1924,0,0,POINT (-122.41657495174525 37.73766842237571)
4320,23438000,23438000,40TH,AVE,ULLOA,ST, , , , ,2051,0,0,0,4,295287,1374,0,0,POINT (-122.49805903575108 37.74019086524357)
6861,26612000,26612000,PIERCE,ST,ELLIS,ST, , , , ,3796,0,1,0,5,517311,3205,0,0,POINT (-122.43581374102781 37.781940324161425)
7718,20665000,20665000,NEWHALL,ST,MCKINNON,AVE, , , , ,1986,0,0,0,34,344053,1092,0,0,POINT (-122.3910874999491 37.73690675525603)
7145,26914000,26914000,MANZANITA,AVE,EUCLID,AVE, , , , ,215,1,0,0,37,600951,1956,0,0,POINT (-122.45101214661413 37.784275273614526)
7354,51550000,51550000,SAL,ST,KEYES,AVE, , , , ,7,0,0,0,2,258596,31,0,0,POINT (-122.45757162361357 37.798890016861755)
6490,54097000,54097000,CAMPUS,WAY,OWENS,ST, , , , ,1407,1,0,0,0,651821,35,0,0,POINT (-122.39380435923563 37.76760223599892)
8021,25385000,25385000,KEARNY,ST,FRANCISCO,ST, , , , ,4104,0,1,1,10,54024,1964,0,0,POINT (-122.40695663262868 37.80549446870018)
4439,24403000,24403000,VALENCIA,ST,DUBOCE,AVE, , , , ,57587,0,1,1,2,4970069,3160,2,0.80000001,POINT (-122.4223648192496 37.7698676983411)
46,52047000,52047000,PALMETTO,AVE,ORIZABA,AVE, , , , ,325,0,0,0,8,6838,815,0,0,POINT (-122.46256302223192 37.71079859140034)
858,22209000,22209000,GRAFTON,AVE,LEE,AVE, , , , ,477,1,0,0,15,323586,1484,0,0,POINT (-122.45409616191586 37.72003819191843)
6395,26277000,26277000,ALMA,ST,COLE,ST, , , , ,1537,1,0,0,12,372750,2199,0,0,POINT (-122.44943332688669 37.763199662837735)
3991,24962000,24962000,SHANNON,ST,GEARY,ST, , , , ,3976,0,1,1,11,7132693,12747,0,0,POINT (-122.41234030335904 37.78683451221932)
3266,27384000,27384000,25TH,AVE,NORIEGA,ST, , , , ,1617,0,0,0,3,213643,1092,1,9.35999966,POINT (-122.48289935639232 37.753957235300845)
162,21405000,21405000,GENEVA,AVE,ATHENS,ST, , , , ,622,0,0,1,6,313012,1177,2,12.77999973,POINT (-122.43454112616602 37.71347594744949)
4887,26106000,26106000,MARKET,ST,GLENDALE,ST, , , , ,412,0,1,0,14,142134,2345,0,0,POINT (-122.4422195503311 37.75663916154242)
7356,51284000,51284000,MORAGA,AVE,INFANTRY,TER, , , , ,81,0,0,0,21,160668,36,0,0,POINT (-122.4612239714483 37.79885459011449)
5405,24587000,24587000,CLEMENTINA,ST,03RD,ST, , , , ,62978,0,0,1,15,2579880,1733,1,0.77999997,POINT (-122.3994598243438 37.784213640305616)
6205,26790000,26790000,FILLMORE,ST,JEFFERSON,ST, , , , ,3447,0,0,0,6,635698,3466,0,0,POINT (-122.4372717065322 37.80547026612297)
4645,33040000,33040000,HAMPSHIRE,ST,16TH,ST, , , , ,675,0,0,0,7,60821,418,0,0,POINT (-122.40854424277859 37.76572259987954)
747,22058000,22058000,BANNOCK,ST,SENECA,AVE, , , , ,404,0,0,0,19,183240,1224,0,0,POINT (-122.44187676552448 37.7190811598127)
6097,33845000,33845000,GRANT,AVE,WHITING,ST, , , , ,29,0,1,0,1,63153,1699,0,0,POINT (-122.40824512100117 37.803926107300796)
3293,24111000,24111000,22ND,ST,MISSION,ST, , , , ,6296,0,1,0,3,7246545,3168,3,0.82999998,POINT (-122.41874757395844 37.75543693680568)
280,21551000,21551000,MISSION,ST,LAWRENCE,AVE, , , , ,875,0,0,0,11,251117,976,0,0,POINT (-122.45088366683552 37.709412742038175)
65,20409000,20409000,HAHN,ST,SUNNYDALE,AVE, , , , ,996,0,0,0,8,322355,1354,0,0,POINT (-122.41600027931459 37.711914556617614)
6639,27493000,27493000,BALBOA,ST,18TH,AVE, , , , ,1364,0,0,1,3,281425,2065,0,0,POINT (-122.47696485022828 37.77664392870641)
7449,20073000,20073000,PALOU,AVE,GRIFFITH,ST, , , , ,1349,0,0,0,6,315800,610,0,0,POINT (-122.37969655803083 37.72761779425312)
5934,25943000,25943000,GOUGH,ST,ELM,ST, , , , ,1852,0,1,1,5,1703258,2961,0,0,POINT (-122.4238252268868 37.78107768431142)
2605,22957000,22957000,DORCHESTER,WAY,CLAREMONT,BLVD, , , , ,319,0,0,0,4,185691,813,0,0,POINT (-122.46430234897156 37.74162542614171)
3742,24919000,24919000,POST,ST,MASON,ST, , , , ,7358,0,1,1,6,6789243,4539,1,0.28999999,POINT (-122.4100569299927 37.78808218673765)
2031,22294000,22294000,LOS PALMOS,DR,TERESITA,BLVD, , , , ,671,0,0,0,13,239413,1275,0,0,POINT (-122.44583448110615 37.73486261719646)
1304,20886000,20886000,WAYLAND,ST,SOMERSET,ST, , , , ,1748,0,0,0,4,281731,1100,0,0,POINT (-122.40705646113463 37.72539994963554)
6242,24590000,24590000,03RD,ST,HOWARD,ST, , , , ,50307,0,0,1,11,8540157,1332,5,1.16999996,POINT (-122.40046848439732 37.78503028445486)
5352,25261000,25261000,WASHINGTON,ST,HYDE,ST, , , , ,3957,0,0,0,16,1839640,7264,0,0,POINT (-122.41793575798874 37.79368378515221)
3379,25606000,25606000,GUERRERO,ST,ELIZABETH,ST, , , , ,3029,0,0,0,6,423659,3158,0,0,POINT (-122.42290957286204 37.75277761862842)
1598,20501000,20501000,SHAFTER,AVE,LANE,ST, , , , ,756,0,0,0,4,323956,1298,0,0,POINT (-122.39072708363832 37.73103714716299)
3892,26196000,26196000,URANUS,TER,DEMING,ST, , , , ,1709,0,0,0,7,144854,2104,0,0,POINT (-122.44530943442753 37.76048079962888)
5919,27844000,27844000,31ST,AVE,GEARY,BLVD, , , , ,187,0,0,0,2,342812,2155,0,0,POINT (-122.49116704447023 37.77979538126511)
3843,24874000,24874000,FILBERT,ST,MONTGOMERY,ST, , , , ,19173,0,0,1,12,1170,3453,0,0,POINT (-122.40460784964466 37.80196092241857)
3527,23760000,23760000,KANSAS,ST,19TH,ST, , , , ,6219,0,0,0,3,143103,1375,0,0,POINT (-122.40317091575898 37.76089212936588)
5040,51272000,51272000,WEST HALLECK,ST,HALLECK,ST, , , , ,857,0,0,0,11,289860,1,0,0,POINT (-122.45459053898965 37.8020332985667)
4948,21329000,21329000,MISSION,ST,30TH,ST, , , , ,551,0,1,0,4,4956485,2374,1,0.40000001,POINT (-122.42196876141257 37.7423753980593)
2737,22335000,22335000,DIAMOND HEIG,BLVD,DUNCAN,ST, , , , ,664,0,0,0,9,277258,1552,1,7.21000004,POINT (-122.4434036829595 37.74655767320746)
7989,23529000,23529000,MICHIGAN,ST,MARIN,ST, , , , ,1932,0,0,0,4,339627,12,0,0,POINT (-122.38549008828166 37.749121499551286)
4407,51777000,51777000,PERSHING,DR,HOWARD,CT, , , , ,658,0,0,0,7,222127,365,0,0,POINT (-122.4773186252299 37.7914585645234)
6336,26796000,26796000,CERVANTES,BLVD,MARINA,BLVD,MARINA GREEN,DR,SCOTT,ST,3395,0,0,0,7,1545623,1500,0,0,POINT (-122.4422097855966 37.80578627477263)
574,20101000,20101000,INGERSON,AVE,GILROY,ST, , , , ,1439,0,0,0,1,116833,411,0,0,POINT (-122.3891359615152 37.71687930384419)
6410,25938000,25938000,BUCHANAN,ST,GROVE,ST, , , , ,1197,0,0,1,9,526884,3349,0,0,POINT (-122.42810097666411 37.777178116979165)
3796,26170000,26170000,CORBETT,AVE,HATTIE,ST, , , , ,1130,0,0,0,12,140700,2400,0,0,POINT (-122.44104116210242 37.76166967350537)
7957,33120000,33120000,QUINT,ST,MCKINNON,AVE, , , , ,1007,0,0,0,7,240689,634,0,0,POINT (-122.39480181348671 37.73902164441007)
7806,25964000,25964000,EDDY,ST,LAGUNA,ST, , , , ,764,0,1,0,25,1225140,3012,1,1.63,POINT (-122.4273963970321 37.7820569390279)
4486,23600000,23600000,DELANCEY,ST,BRANNAN,ST, , , , ,912,0,0,0,12,1770832,2641,0,0,POINT (-122.38984639278715 37.78360917701803)
5165,27489000,27489000,CLEMENT,ST,15TH,AVE, , , , ,841,0,0,1,2,423984,2168,0,0,POINT (-122.47411059384817 37.78250907817562)
7924,27577000,27577000,02ND,AVE,CALIFORNIA,ST, , , , ,518,0,0,0,5,358902,694,1,5.57000017,POINT (-122.46030824514241 37.78553855506238)
6829,23884000,23884000,KATE,ST,BRYANT,ST, , , , ,3083,0,0,0,8,1603644,309,0,0,POINT (-122.40635809005768 37.773008651320154)
4872,32960000,32960000,COPPER,ALY,BURNETT NORT,AVE, , , , ,552,0,0,1,7,3939,2457,0,0,POINT (-122.444349623151 37.75641227869393)
5371,21549000,21549000,ELLINGTON,AVE,FARRAGUT,AVE, , , , ,961,0,0,0,10,236227,1163,0,0,POINT (-122.44946282407918 37.710069434267744)
181,20394000,20394000,LELAND,AVE,SAWYER,ST, , , , ,1157,0,0,0,7,136007,755,0,0,POINT (-122.41389269304061 37.71431505524541)
6556,26152000,26152000,SHORT,ST,MARKET,ST, , , , ,1372,0,0,0,7,172428,2553,0,0,POINT (-122.44321650949202 37.7577986321917)
690,51969000,51969000,LA GRANDE,AVE,BURROWS,ST, , , , ,55,0,0,0,3,61532,2,0,0,POINT (-122.42418305058708 37.72359370007652)
8040,25728000,25728000,HARLOW,ST,16TH,ST, , , , ,5669,0,1,0,9,415316,3472,1,4.82000017,POINT (-122.42942785335698 37.76446148225661)
297,21538000,21538000,WHITTIER,ST,CASSANDRA,CT, , , , ,1023,0,0,0,16,196554,1193,0,0,POINT (-122.44802232829416 37.709716177402846)
3115,33050000,33050000,25TH,ST,MISSOURI,ST, , , , ,1413,0,0,0,14,46289,1466,0,0,POINT (-122.39554777179757 37.752368867408215)
3278,27335000,27335000,NORIEGA,ST,19TH,AVE, , , , ,453,0,0,0,3,2828950,1423,1,0.70999998,POINT (-122.4764235220484 37.754242188411716)
5280,26776000,26776000,WEBSTER,ST,BAY,ST, , , , ,2575,0,0,1,5,598134,3490,0,0,POINT (-122.4349725757086 37.802847515010754)
7177,22627000,22627000,WESTWOOD,DR,MIRAMAR,AVE,EASTWOOD,DR, , ,663,1,0,0,6,481896,1067,0,0,POINT (-122.45819854197215 37.72572561861878)
18,20274000,20274000,TOCOLOMA,AVE,BLANKEN,AVE, , , , ,356,0,0,0,20,175169,504,0,0,POINT (-122.39820445625827 37.71140425559611)
4078,25711000,25711000,HANCOCK,ST,CHURCH,ST, , , , ,1336,0,0,0,13,134959,2663,0,0,POINT (-122.42827823198665 37.76049100730177)
6678,24971000,24971000,BURRITT,ST,BUSH,ST, , , , ,9492,0,0,1,4,583925,3702,0,0,POINT (-122.40750049479577 37.79032189115415)
3690,30705000,30705000,VAN NESS,AVE,OAK,ST, , , , ,700,0,0,0,48,3339580,3178,0,0,POINT (-122.41939688866853 37.77542222092065)
4181,25865000,25865000,MARKET,ST,DOLORES,ST, , , , ,2073,0,0,0,4,6516386,3721,0,0,POINT (-122.42685829032035 37.76904238922529)
3700,30747000,30747000,MARKET,ST,11TH,ST, , , , ,1215,0,1,0,14,2208368,1339,2,1.80999994,POINT (-122.41865858257101 37.77555816156108)
445,22181000,22181000,MOUNT VERNON,AVE,TARA,ST, , , , ,786,0,0,0,17,68862,1123,0,0,POINT (-122.44999648437955 37.71902461842016)
5957,24198000,24198000,BRYANT,ST,09TH,ST,HWY 101 N OF,RAMP, , ,4360,0,1,1,3,3729575,261,3,1.61000001,POINT (-122.40853108261027 37.77129079180964)
6746,28003000,28003000,47TH,AVE,POINT LOBOS,AVE, , , , ,6239,0,0,0,6,229367,992,0,0,POINT (-122.50836697866748 37.77992278470815)
6322,51544000,51544000,SIBLEY,RD,UNNAMED 142,0, , , , ,201,0,0,0,17,232130,87,0,0,POINT (-122.45035279164101 37.793321040148044)
4696,24760000,24760000,SANSOME,ST,PACIFIC,AVE, , , , ,14052,0,1,1,5,6871765,2973,0,0,POINT (-122.40204098290302 37.79750494455269)
6789,24144000,24144000,MISSION,ST,20TH,ST, , , , ,12894,0,1,0,7,6216126,3357,3,0.97000003,POINT (-122.41905260666924 37.75863256719817)
5887,27911000,27911000,43RD,AVE,GEARY,BLVD, , , , ,348,0,0,0,8,155296,1957,0,0,POINT (-122.50402063287176 37.779208482272274)
2897,22328000,22328000,QUARTZ,WAY,TURQUOISE,WAY, , , , ,367,0,0,0,9,96443,902,0,0,POINT (-122.44633615650228 37.74545961355856)
1377,20541000,20541000,THORNTON,AVE,VENUS,ST, , , , ,1339,0,0,0,3,126427,1305,0,0,POINT (-122.39769667868133 37.73143453537452)
6432,26795000,26795000,WEBSTER,ST,MARINA,BLVD, , , , ,3249,0,0,0,5,548437,2683,1,3.6500001,POINT (-122.43564645622465 37.806191436329286)
4995,24534000,24534000,01ST,ST,NATOMA,ST, , , , ,62821,0,0,1,5,4759830,279,0,0,POINT (-122.39657076551299 37.78896296439195)
7302,33448000,33448000,STRATFORD,DR,JUNIPERO SER,BLVD, , , , ,600,1,0,1,4,572082,487,0,0,POINT (-122.47260416931546 37.718577038086636)
5377,21395000,21395000,MUNICH,ST,CORDOVA,ST, , , , ,558,0,0,0,9,281816,1132,0,0,POINT (-122.4352639028285 37.710904581023186)
6173,24698000,24698000,BATTERY,ST,COMMERCIAL,ST, , , , ,8911,0,0,1,15,8821346,1570,0,0,POINT (-122.40023937363794 37.79457524237568)
